group,scenario,variant,round,iterations,total_ns,ns_per_iteration,events
decode_json,mixed_id_after_1460,json_only,3,3,2730337,910112.3333333334,1001
decode_json,mixed_id_after_1460,combined,3,2,2047708,1023854,1001
decode_json,mixed_id_after_1460,fused,3,2,2190568,1095284,1001
decode_json,mixed_id_after_1460,core,3,2,2201358,1100679,1001
decode_json,mixed_id_after_1460,simd,3,2,2158846,1079423,1001
decode_json,mixed_id_after_1460,json_only,4,3,2733299,911099.6666666666,1001
decode_json,mixed_id_after_1460,simd,4,2,2196295,1098147.5,1001
decode_json,mixed_id_after_1460,fused,4,2,2169946,1084973,1001
decode_json,mixed_id_after_1460,combined,4,2,2031234,1015617,1001
decode_json,mixed_id_after_1460,core,4,2,2133582,1066791,1001
decode_json,mixed_id_after_1460,baseline,4,2,2189087,1094543.5,1001
decode_json,mixed_id_after_1460,simd,5,2,2141752,1070876,1001
decode_json,mixed_id_after_1460,baseline,5,2,2204000,1102000,1001
decode_json,mixed_id_after_1460,json_only,5,3,2761299,920433,1001
decode_json,mixed_id_after_1460,core,5,2,2169003,1084501.5,1001
decode_json,mixed_id_after_1460,fused,5,2,2180459,1090229.5,1001
decode_json,mixed_id_after_1460,combined,5,2,2068473,1034236.5,1001
decode_json,mixed_id_after_1460,baseline,6,2,2167082,1083541,1001
decode_json,mixed_id_after_1460,json_only,6,3,2731464,910488,1001
decode_json,mixed_id_after_1460,simd,6,2,2164109,1082054.5,1001
decode_json,mixed_id_after_1460,fused,6,2,2217817,1108908.5,1001
decode_json,mixed_id_after_1460,core,6,2,2149189,1074594.5,1001
decode_json,mixed_id_after_1460,combined,6,2,2033986,1016993,1001
decode_json,mixed_id_after_1460,fused,7,2,2213773,1106886.5,1001
decode_json,mixed_id_after_1460,combined,7,2,2023806,1011903,1001
decode_json,mixed_id_after_1460,simd,7,2,2130735,1065367.5,1001
decode_json,mixed_id_after_1460,json_only,7,3,2738858,912952.6666666666,1001
decode_json,mixed_id_after_1460,baseline,7,2,2198391,1099195.5,1001
decode_json,mixed_id_after_1460,core,7,2,2165730,1082865,1001
decode_json,mixed_id_after_1460,baseline,8,2,2180501,1090250.5,1001
decode_json,mixed_id_after_1460,core,8,2,2130511,1065255.5,1001
decode_json,mixed_id_after_1460,combined,8,2,2036202,1018101,1001
decode_json,mixed_id_after_1460,fused,8,2,2178794,1089397,1001
decode_json,mixed_id_after_1460,simd,8,2,2133931,1066965.5,1001
decode_json,mixed_id_after_1460,json_only,8,3,2741041,913680.3333333334,1001
decode_json,mixed_id_after_1460,core,9,2,2204887,1102443.5,1001
decode_json,mixed_id_after_1460,simd,9,2,2148123,1074061.5,1001
decode_json,mixed_id_after_1460,baseline,9,2,2189970,1094985,1001
decode_json,mixed_id_after_1460,combined,9,2,2073122,1036561,1001
decode_json,mixed_id_after_1460,fused,9,2,2238125,1119062.5,1001
decode_json,mixed_id_after_1460,json_only,9,3,2912914,970971.3333333334,1001
decode_json,mixed_id_after_1460,simd,10,2,2893149,1446574.5,1001
decode_json,mixed_id_after_1460,baseline,10,2,2751930,1375965,1001
decode_json,mixed_id_after_1460,combined,10,2,2619026,1309513,1001
decode_json,mixed_id_after_1460,json_only,10,3,3648796,1216265.3333333333,1001
decode_json,mixed_id_after_1460,core,10,2,3057437,1528718.5,1001
decode_json,mixed_id_after_1460,fused,10,2,2779701,1389850.5,1001
decode_json,mixed_id_after_1460,combined,11,2,2892492,1446246,1001
decode_json,mixed_id_after_1460,fused,11,2,3118132,1559066,1001
decode_json,mixed_id_after_1460,json_only,11,3,3787380,1262460,1001
decode_json,mixed_id_after_1460,baseline,11,2,2750377,1375188.5,1001
decode_json,mixed_id_after_1460,simd,11,2,2849262,1424631,1001
decode_json,mixed_id_after_1460,core,11,2,2720976,1360488,1001
decode_json,mixed_id_after_1460,json_only,12,3,3363872,1121290.6666666667,1001
decode_json,mixed_id_after_1460,combined,12,2,3100766,1550383,1001
decode_json,mixed_id_after_1460,simd,12,2,3008148,1504074,1001
decode_json,mixed_id_after_1460,core,12,2,3024863,1512431.5,1001
decode_json,mixed_id_after_1460,baseline,12,2,2816582,1408291,1001
decode_json,mixed_id_after_1460,fused,12,2,3068088,1534044,1001
decode_json,mixed_id_after_1460,fused,13,2,3160177,1580088.5,1001
decode_json,mixed_id_after_1460,baseline,13,2,3061877,1530938.5,1001
decode_json,mixed_id_after_1460,simd,13,2,3132116,1566058,1001
decode_json,mixed_id_after_1460,json_only,13,3,4664548,1554849.3333333333,1001
decode_json,mixed_id_after_1460,core,13,2,4129531,2064765.5,1001
decode_json,mixed_id_after_1460,combined,13,2,3476035,1738017.5,1001
decode_json,mixed_id_after_1460,fused,14,2,3529371,1764685.5,1001
decode_json,mixed_id_after_1460,core,14,2,3779039,1889519.5,1001
decode_json,mixed_id_after_1460,combined,14,2,3486428,1743214,1001
decode_json,mixed_id_after_1460,json_only,14,3,4356618,1452206,1001
decode_json,mixed_id_after_1460,baseline,14,2,3501214,1750607,1001
decode_json,mixed_id_after_1460,simd,14,2,3387835,1693917.5,1001
decode_json,mixed_id_after_1460,core,15,2,3215862,1607931,1001
decode_json,mixed_id_after_1460,json_only,15,3,4056658,1352219.3333333333,1001
decode_json,mixed_id_after_1460,fused,15,2,3918553,1959276.5,1001
decode_json,mixed_id_after_1460,simd,15,2,3384084,1692042,1001
decode_json,mixed_id_after_1460,combined,15,2,3027282,1513641,1001
decode_json,mixed_id_after_1460,baseline,15,2,3158937,1579468.5,1001
decode_json,mixed_id_after_1460,baseline,16,2,3399765,1699882.5,1001
decode_json,mixed_id_after_1460,combined,16,2,2528310,1264155,1001
decode_json,mixed_id_after_1460,core,16,2,2595230,1297615,1001
decode_json,mixed_id_after_1460,fused,16,2,2527134,1263567,1001
decode_json,mixed_id_after_1460,json_only,16,3,3049998,1016666,1001
decode_json,mixed_id_after_1460,simd,16,2,2349284,1174642,1001
decode_json,mixed_id_after_1460,combined,17,2,2124601,1062300.5,1001
decode_json,mixed_id_after_1460,baseline,17,2,2314764,1157382,1001
decode_json,mixed_id_after_1460,simd,17,2,2276248,1138124,1001
decode_json,mixed_id_after_1460,fused,17,2,2385999,1192999.5,1001
decode_json,mixed_id_after_1460,json_only,17,3,3047821,1015940.3333333334,1001
decode_json,mixed_id_after_1460,core,17,2,2455169,1227584.5,1001
decode_json,mixed_id_after_1460,baseline,18,2,2536431,1268215.5,1001
decode_json,mixed_id_after_1460,combined,18,2,2779161,1389580.5,1001
decode_json,mixed_id_after_1460,fused,18,2,2629482,1314741,1001
decode_json,mixed_id_after_1460,simd,18,2,2575297,1287648.5,1001
decode_json,mixed_id_after_1460,core,18,2,2615803,1307901.5,1001
decode_json,mixed_id_after_1460,json_only,18,3,3264656,1088218.6666666667,1001
decode_json,mixed_id_after_1460,json_only,19,3,3227266,1075755.3333333333,1001
decode_json,mixed_id_after_1460,core,19,2,2613120,1306560,1001
decode_json,mixed_id_after_1460,baseline,19,2,2540428,1270214,1001
decode_json,mixed_id_after_1460,combined,19,2,2354687,1177343.5,1001
decode_json,mixed_id_after_1460,simd,19,2,2505267,1252633.5,1001
decode_json,mixed_id_after_1460,fused,19,2,2767880,1383940,1001
decode_json,mixed_id_after_1460,baseline,20,2,2569585,1284792.5,1001
decode_json,mixed_id_after_1460,core,20,2,2739904,1369952,1001
decode_json,mixed_id_after_1460,json_only,20,3,3104653,1034884.3333333334,1001
decode_json,mixed_id_after_1460,combined,20,2,2201152,1100576,1001
decode_json,mixed_id_after_1460,simd,20,2,2224793,1112396.5,1001
decode_json,mixed_id_after_1460,fused,20,2,2222480,1111240,1001
decode_json,mixed_id_after_1460,fused,21,2,2226017,1113008.5,1001
decode_json,mixed_id_after_1460,combined,21,2,2058174,1029087,1001
decode_json,mixed_id_after_1460,core,21,2,2257618,1128809,1001
decode_json,mixed_id_after_1460,json_only,21,3,2938197,979399,1001
decode_json,mixed_id_after_1460,baseline,21,2,2325068,1162534,1001
decode_json,mixed_id_after_1460,simd,21,2,2213289,1106644.5,1001
decode_json,mixed_id_after_1460,json_only,22,3,2783589,927863,1001
decode_json,mixed_id_after_1460,core,22,2,2142872,1071436,1001
decode_json,mixed_id_after_1460,baseline,22,2,2183984,1091992,1001
decode_json,mixed_id_after_1460,simd,22,2,2148866,1074433,1001
decode_json,mixed_id_after_1460,fused,22,2,2207766,1103883,1001
decode_json,mixed_id_after_1460,combined,22,2,2039694,1019847,1001
decode_json,mixed_id_after_1460,simd,23,2,2135730,1067865,1001
decode_json,mixed_id_after_1460,core,23,2,2161077,1080538.5,1001
decode_json,mixed_id_after_1460,fused,23,2,2183103,1091551.5,1001
decode_json,mixed_id_after_1460,combined,23,2,2070656,1035328,1001
decode_json,mixed_id_after_1460,json_only,23,3,2745813,915271,1001
decode_json,mixed_id_after_1460,baseline,23,2,2193736,1096868,1001
decode_json,mixed_id_after_1460,fused,24,2,2203728,1101864,1001
decode_json,mixed_id_after_1460,core,24,2,2173105,1086552.5,1001
decode_json,mixed_id_after_1460,simd,24,2,2165757,1082878.5,1001
decode_json,mixed_id_after_1460,json_only,24,3,2757951,919317,1001
decode_json,mixed_id_after_1460,combined,24,2,2051245,1025622.5,1001
decode_json,mixed_id_after_1460,baseline,24,2,2179205,1089602.5,1001
decode_json,mixed_id_after_1460,fused,25,2,2206119,1103059.5,1001
decode_json,mixed_id_after_1460,core,25,2,2163842,1081921,1001
decode_json,mixed_id_after_1460,simd,25,2,2153814,1076907,1001
decode_json,mixed_id_after_1460,baseline,25,2,2187439,1093719.5,1001
decode_json,mixed_id_after_1460,json_only,25,3,2721334,907111.3333333334,1001
decode_json,mixed_id_after_1460,combined,25,2,2071696,1035848,1001
decode_json,mixed_id_after_1460,core,26,2,2142773,1071386.5,1001
decode_json,mixed_id_after_1460,combined,26,2,2026878,1013439,1001
decode_json,mixed_id_after_1460,baseline,26,2,2224139,1112069.5,1001
decode_json,mixed_id_after_1460,fused,26,2,2201204,1100602,1001
decode_json,mixed_id_after_1460,simd,26,2,2135875,1067937.5,1001
decode_json,mixed_id_after_1460,json_only,26,3,2757975,919325,1001
decode_json,mixed_id_after_1460,json_only,27,3,2735866,911955.3333333334,1001
decode_json,mixed_id_after_1460,core,27,2,2148166,1074083,1001
decode_json,mixed_id_after_1460,combined,27,2,2029456,1014728,1001
decode_json,mixed_id_after_1460,baseline,27,2,2206712,1103356,1001
decode_json,mixed_id_after_1460,simd,27,2,2152942,1076471,1001
decode_json,mixed_id_after_1460,fused,27,2,2168693,1084346.5,1001
decode_json,mixed_id_after_1460,fused,28,2,2174786,1087393,1001
decode_json,mixed_id_after_1460,simd,28,2,2171988,1085994,1001
decode_json,mixed_id_after_1460,json_only,28,3,2751833,917277.6666666666,1001
decode_json,mixed_id_after_1460,core,28,2,2166554,1083277,1001
decode_json,mixed_id_after_1460,baseline,28,2,2203143,1101571.5,1001
decode_json,mixed_id_after_1460,combined,28,2,2054303,1027151.5,1001
decode_json,mixed_id_after_1460,simd,29,2,2161244,1080622,1001
decode_json,mixed_id_after_1460,json_only,29,3,2752893,917631,1001
decode_json,mixed_id_after_1460,baseline,29,2,2186317,1093158.5,1001
decode_json,mixed_id_after_1460,core,29,2,2137316,1068658,1001
decode_json,mixed_id_after_1460,combined,29,2,2026726,1013363,1001
decode_json,mixed_id_after_1460,fused,29,2,2231367,1115683.5,1001
decode_json,mixed_id_after_1460,combined,30,2,2113581,1056790.5,1001
decode_json,mixed_id_after_1460,json_only,30,3,2727636,909212,1001
decode_json,mixed_id_after_1460,baseline,30,2,2174317,1087158.5,1001
decode_json,mixed_id_after_1460,simd,30,2,2132013,1066006.5,1001
decode_json,mixed_id_after_1460,fused,30,2,2168558,1084279,1001
decode_json,mixed_id_after_1460,core,30,2,2133599,1066799.5,1001
encode,mixed_id_after_1460,direct,0,8,2653445,331680.625,1001
encode,mixed_id_after_1460,baseline,0,6,2759650,459941.6666666667,1001
encode,mixed_id_after_1460,reserved,0,8,2985404,373175.5,1001
encode,mixed_id_after_1460,reserved,1,8,2945146,368143.25,1001
encode,mixed_id_after_1460,direct,1,8,2858621,357327.625,1001
encode,mixed_id_after_1460,baseline,1,6,2719333,453222.1666666667,1001
encode,mixed_id_after_1460,reserved,2,8,3008136,376017,1001
encode,mixed_id_after_1460,direct,2,8,2724443,340555.375,1001
encode,mixed_id_after_1460,baseline,2,6,2743096,457182.6666666667,1001
encode,mixed_id_after_1460,direct,3,8,2707557,338444.625,1001
encode,mixed_id_after_1460,baseline,3,6,2713524,452254,1001
encode,mixed_id_after_1460,reserved,3,8,2912327,364040.875,1001
encode,mixed_id_after_1460,direct,4,8,2688075,336009.375,1001
encode,mixed_id_after_1460,reserved,4,8,2908719,363589.875,1001
encode,mixed_id_after_1460,baseline,4,6,2766770,461128.3333333333,1001
encode,mixed_id_after_1460,reserved,5,8,2884242,360530.25,1001
encode,mixed_id_after_1460,direct,5,8,2674704,334338,1001
encode,mixed_id_after_1460,baseline,5,6,2748210,458035,1001
encode,mixed_id_after_1460,baseline,6,6,2736618,456103,1001
encode,mixed_id_after_1460,reserved,6,8,2889259,361157.375,1001
encode,mixed_id_after_1460,direct,6,8,2812911,351613.875,1001
encode,mixed_id_after_1460,baseline,7,6,2700943,450157.1666666667,1001
encode,mixed_id_after_1460,direct,7,8,2698816,337352,1001
encode,mixed_id_after_1460,reserved,7,8,2873129,359141.125,1001
encode,mixed_id_after_1460,reserved,8,8,2838853,354856.625,1001
encode,mixed_id_after_1460,baseline,8,6,2728106,454684.3333333333,1001
encode,mixed_id_after_1460,direct,8,8,2679108,334888.5,1001
encode,mixed_id_after_1460,baseline,9,6,2732850,455475,1001
encode,mixed_id_after_1460,reserved,9,8,2952743,369092.875,1001
encode,mixed_id_after_1460,direct,9,8,2736101,342012.625,1001
encode,mixed_id_after_1460,direct,10,8,2728286,341035.75,1001
encode,mixed_id_after_1460,reserved,10,8,2914015,364251.875,1001
encode,mixed_id_after_1460,baseline,10,6,2704841,450806.8333333333,1001
encode,mixed_id_after_1460,reserved,11,8,2967416,370927,1001
encode,mixed_id_after_1460,direct,11,8,3110102,388762.75,1001
encode,mixed_id_after_1460,baseline,11,6,3823272,637212,1001
encode,mixed_id_after_1460,baseline,12,6,2718479,453079.8333333333,1001
encode,mixed_id_after_1460,reserved,12,8,2832527,354065.875,1001
encode,mixed_id_after_1460,direct,12,8,2662397,332799.625,1001
encode,mixed_id_after_1460,reserved,13,8,2826239,353279.875,1001
encode,mixed_id_after_1460,direct,13,8,2668809,333601.125,1001
encode,mixed_id_after_1460,baseline,13,6,2693619,448936.5,1001
encode,mixed_id_after_1460,reserved,14,8,2952157,369019.625,1001
encode,mixed_id_after_1460,baseline,14,6,2717204,452867.3333333333,1001
encode,mixed_id_after_1460,direct,14,8,2750261,343782.625,1001
encode,mixed_id_after_1460,reserved,15,8,2981065,372633.125,1001
encode,mixed_id_after_1460,direct,15,8,2676526,334565.75,1001
encode,mixed_id_after_1460,baseline,15,6,2730184,455030.6666666667,1001
encode,mixed_id_after_1460,direct,16,8,2845416,355677,1001
encode,mixed_id_after_1460,reserved,16,8,2964811,370601.375,1001
encode,mixed_id_after_1460,baseline,16,6,2709551,451591.8333333333,1001
encode,mixed_id_after_1460,reserved,17,8,2894245,361780.625,1001
encode,mixed_id_after_1460,baseline,17,6,2735210,455868.3333333333,1001
encode,mixed_id_after_1460,direct,17,8,2710743,338842.875,1001
encode,mixed_id_after_1460,reserved,18,8,2875494,359436.75,1001
encode,mixed_id_after_1460,direct,18,8,2731271,341408.875,1001
encode,mixed_id_after_1460,baseline,18,6,2743687,457281.1666666667,1001
encode,mixed_id_after_1460,direct,19,8,2665246,333155.75,1001
encode,mixed_id_after_1460,baseline,19,6,2757863,459643.8333333333,1001
encode,mixed_id_after_1460,reserved,19,8,2850871,356358.875,1001
encode,mixed_id_after_1460,baseline,20,6,2679907,446651.1666666667,1001
encode,mixed_id_after_1460,reserved,20,8,2965744,370718,1001
encode,mixed_id_after_1460,direct,20,8,2750864,343858,1001
encode,mixed_id_after_1460,reserved,21,8,2988753,373594.125,1001
encode,mixed_id_after_1460,direct,21,8,2743453,342931.625,1001
encode,mixed_id_after_1460,baseline,21,6,2715148,452524.6666666667,1001
encode,mixed_id_after_1460,direct,22,8,2706626,338328.25,1001
encode,mixed_id_after_1460,reserved,22,8,2862379,357797.375,1001
encode,mixed_id_after_1460,baseline,22,6,2754663,459110.5,1001
encode,mixed_id_after_1460,baseline,23,6,2744103,457350.5,1001
encode,mixed_id_after_1460,direct,23,8,2735808,341976,1001
encode,mixed_id_after_1460,reserved,23,8,2987112,373389,1001
encode,mixed_id_after_1460,direct,24,8,2701788,337723.5,1001
encode,mixed_id_after_1460,reserved,24,8,2871923,358990.375,1001
encode,mixed_id_after_1460,baseline,24,6,2788374,464729,1001
encode,mixed_id_after_1460,reserved,25,8,3031371,378921.375,1001
encode,mixed_id_after_1460,baseline,25,6,2721800,453633.3333333333,1001
encode,mixed_id_after_1460,direct,25,8,2734018,341752.25,1001
encode,mixed_id_after_1460,direct,26,8,2703200,337900,1001
encode,mixed_id_after_1460,reserved,26,8,2858480,357310,1001
encode,mixed_id_after_1460,baseline,26,6,2720720,453453.3333333333,1001
encode,mixed_id_after_1460,reserved,27,8,2810110,351263.75,1001
encode,mixed_id_after_1460,direct,27,8,2696191,337023.875,1001
encode,mixed_id_after_1460,baseline,27,6,2713905,452317.5,1001
encode,mixed_id_after_1460,reserved,28,8,2966123,370765.375,1001
encode,mixed_id_after_1460,baseline,28,6,2689388,448231.3333333333,1001
encode,mixed_id_after_1460,direct,28,8,2685736,335717,1001
encode,mixed_id_after_1460,baseline,29,6,2722885,453814.1666666667,1001
encode,mixed_id_after_1460,direct,29,8,2676481,334560.125,1001
encode,mixed_id_after_1460,reserved,29,8,2996250,374531.25,1001
encode,mixed_id_after_1460,reserved,30,8,2963356,370419.5,1001
encode,mixed_id_after_1460,baseline,30,6,2694231,449038.5,1001
encode,mixed_id_after_1460,direct,30,8,2703885,337985.625,1001
decode,mixed_meta_before_event,core,0,19,2869616,151032.42105263157,1001
decode,mixed_meta_before_event,combined,0,30,2877587,95919.56666666667,1001
decode,mixed_meta_before_event,baseline,0,19,2938204,154642.31578947368,1001
decode,mixed_meta_before_event,fused,0,19,2958842,155728.52631578947,1001
decode,mixed_meta_before_event,simd,0,21,2944148,140197.52380952382,1001
